F = -1.000000 | I = 26099 | calculated -0.000019
F = 1.000000 | I = 26100 | calculated 0.000019
F = -1.000000 | I = 26101 | calculated -0.000019
F = 1.000000 | I = 26102 | calculated 0.000019
F = -1.000000 | I = 26103 | calculated -0.000019
F = 1.000000 | I = 26104 | calculated 0.000019
F = -1.000000 | I = 26105 | calculated -0.000019
F = 1.000000 | I = 26106 | calculated 0.000019
F = -1.000000 | I = 26107 | calculated -0.000019
F = 1.000000 | I = 26108 | calculated 0.000019
F = -1.000000 | I = 26109 | calculated -0.000019
F = 1.000000 | I = 26110 | calculated 0.000019
F = -1.000000 | I = 26111 | calculated -0.000019
F = 1.000000 | I = 26112 | calculated 0.000019
F = -1.000000 | I = 26113 | calculated -0.000019
F = 1.000000 | I = 26114 | calculated 0.000019
F = -1.000000 | I = 26115 | calculated -0.000019
F = 1.000000 | I = 26116 | calculated 0.000019
F = -1.000000 | I = 26117 | calculated -0.000019
F = 1.000000 | I = 26118 | calculated 0.000019
F = -1.000000 | I = 26119 | calculated -0.000019
F = 1.000000 | I = 26120 | calculated 0.000019
F = -1.000000 | I = 26121 | calculated -0.000019
F = 1.000000 | I = 26122 | calculated 0.000019
F = -1.000000 | I = 26123 | calculated -0.000019
F = 1.000000 | I = 26124 | calculated 0.000019
F = -1.000000 | I = 26125 | calculated -0.000019
F = 1.000000 | I = 26126 | calculated 0.000019
F = -1.000000 | I = 26127 | calculated -0.000019
F = 1.000000 | I = 26128 | calculated 0.000019
F = -1.000000 | I = 26129 | calculated -0.000019
F = 1.000000 | I = 26130 | calculated 0.000019
F = -1.000000 | I = 26131 | calculated -0.000019
F = 1.000000 | I = 26132 | calculated 0.000019
F = -1.000000 | I = 26133 | calculated -0.000019
F = 1.000000 | I = 26134 | calculated 0.000019
F = -1.000000 | I = 26135 | calculated -0.000019
F = 1.000000 | I = 26136 | calculated 0.000019
F = -1.000000 | I = 26137 | calculated -0.000019
F = 1.000000 | I = 26138 | calculated 0.000019
F = -1.000000 | I = 26139 | calculated -0.000019
F = 1.000000 | I = 26140 | calculated 0.000019
F = -1.000000 | I = 26141 | calculated -0.000019
F = 1.000000 | I = 26142 | calculated 0.000019
F = -1.000000 | I = 26143 | calculated -0.000019
F = 1.000000 | I = 26144 | calculated 0.000019
F = -1.000000 | I = 26145 | calculated -0.000019
F = 1.000000 | I = 26146 | calculated 0.000019
F = -1.000000 | I = 26147 | calculated -0.000019
F = 1.000000 | I = 26148 | calculated 0.000019
F = -1.000000 | I = 26149 | calculated -0.000019
F = 1.000000 | I = 26150 | calculated 0.000019
F = -1.000000 | I = 26151 | calculated -0.000019
F = 1.000000 | I = 26152 | calculated 0.000019
F = -1.000000 | I = 26153 | calculated -0.000019
F = 1.000000 | I = 26154 | calculated 0.000019
F = -1.000000 | I = 26155 | calculated -0.000019
F = 1.000000 | I = 26156 | calculated 0.000019
F = -1.000000 | I = 26157 | calculated -0.000019
F = 1.000000 | I = 26158 | calculated 0.000019
F = -1.000000 | I = 26159 | calculated -0.000019
F = 1.000000 | I = 26160 | calculated 0.000019
F = -1.000000 | I = 26161 | calculated -0.000019
F = 1.000000 | I = 26162 | calculated 0.000019
F = -1.000000 | I = 26163 | calculated -0.000019
F = 1.000000 | I = 26164 | calculated 0.000019
F = -1.000000 | I = 26165 | calculated -0.000019
F = 1.000000 | I = 26166 | calculated 0.000019
F = -1.000000 | I = 26167 | calculated -0.000019
F = 1.000000 | I = 26170 | calculated 0.000019
F = -1.000000 | I = 26169 | calculated -0.000019
F = -1.000000 | I = 26171 | calculated -0.000019
F = 1.000000 | I = 26172 | calculated 0.000019
F = 1.000000 | I = 26168 | calculated 0.000019
F = -1.000000 | I = 26173 | calculated -0.000019
F = 1.000000 | I = 26174 | calculated 0.000019
F = -1.000000 | I = 26175 | calculated -0.000019
F = 1.000000 | I = 26176 | calculated 0.000019
F = -1.000000 | I = 26177 | calculated -0.000019
F = 1.000000 | I = 26178 | calculated 0.000019
F = -1.000000 | I = 26179 | calculated -0.000019
F = 1.000000 | I = 26180 | calculated 0.000019
F = -1.000000 | I = 26181 | calculated -0.000019
F = 1.000000 | I = 26182 | calculated 0.000019
F = -1.000000 | I = 26183 | calculated -0.000019
F = 1.000000 | I = 26184 | calculated 0.000019
F = -1.000000 | I = 26185 | calculated -0.000019
F = 1.000000 | I = 26186 | calculated 0.000019
F = -1.000000 | I = 26187 | calculated -0.000019
F = 1.000000 | I = 26188 | calculated 0.000019
F = -1.000000 | I = 26189 | calculated -0.000019
F = 1.000000 | I = 26190 | calculated 0.000019
F = -1.000000 | I = 26191 | calculated -0.000019
F = 1.000000 | I = 26192 | calculated 0.000019
F = -1.000000 | I = 26193 | calculated -0.000019
F = 1.000000 | I = 26194 | calculated 0.000019
F = -1.000000 | I = 26195 | calculated -0.000019
F = 1.000000 | I = 26196 | calculated 0.000019
F = -1.000000 | I = 26197 | calculated -0.000019
F = 1.000000 | I = 26198 | calculated 0.000019
F = -1.000000 | I = 26199 | calculated -0.000019
F = 1.000000 | I = 26200 | calculated 0.000019
F = -1.000000 | I = 26201 | calculated -0.000019
F = 1.000000 | I = 26202 | calculated 0.000019
F = -1.000000 | I = 26203 | calculated -0.000019
F = 1.000000 | I = 26204 | calculated 0.000019
F = -1.000000 | I = 26205 | calculated -0.000019
F = 1.000000 | I = 26206 | calculated 0.000019
F = -1.000000 | I = 26207 | calculated -0.000019
F = 1.000000 | I = 26208 | calculated 0.000019
F = -1.000000 | I = 26209 | calculated -0.000019
F = 1.000000 | I = 26210 | calculated 0.000019
F = -1.000000 | I = 26211 | calculated -0.000019
F = 1.000000 | I = 26212 | calculated 0.000019
F = -1.000000 | I = 26213 | calculated -0.000019
F = 1.000000 | I = 26214 | calculated 0.000019
F = -1.000000 | I = 26215 | calculated -0.000019
F = 1.000000 | I = 26216 | calculated 0.000019
F = -1.000000 | I = 26217 | calculated -0.000019
F = 1.000000 | I = 26218 | calculated 0.000019
F = -1.000000 | I = 26219 | calculated -0.000019
F = 1.000000 | I = 26220 | calculated 0.000019
F = -1.000000 | I = 26221 | calculated -0.000019
F = 1.000000 | I = 26222 | calculated 0.000019
F = -1.000000 | I = 26223 | calculated -0.000019
F = 1.000000 | I = 26224 | calculated 0.000019
F = -1.000000 | I = 26225 | calculated -0.000019
F = 1.000000 | I = 26226 | calculated 0.000019
F = -1.000000 | I = 26227 | calculated -0.000019
F = 1.000000 | I = 26228 | calculated 0.000019
F = -1.000000 | I = 26229 | calculated -0.000019
F = 1.000000 | I = 26230 | calculated 0.000019
F = -1.000000 | I = 26231 | calculated -0.000019
F = 1.000000 | I = 26232 | calculated 0.000019
F = -1.000000 | I = 26233 | calculated -0.000019
F = 1.000000 | I = 26234 | calculated 0.000019
F = -1.000000 | I = 26235 | calculated -0.000019
F = 1.000000 | I = 26236 | calculated 0.000019
F = -1.000000 | I = 26237 | calculated -0.000019
F = 1.000000 | I = 26238 | calculated 0.000019
F = -1.000000 | I = 26239 | calculated -0.000019
F = 1.000000 | I = 26240 | calculated 0.000019
F = -1.000000 | I = 26241 | calculated -0.000019
F = 1.000000 | I = 26242 | calculated 0.000019
F = -1.000000 | I = 26243 | calculated -0.000019
F = 1.000000 | I = 26244 | calculated 0.000019
F = -1.000000 | I = 26245 | calculated -0.000019
F = 1.000000 | I = 26246 | calculated 0.000019
F = -1.000000 | I = 26247 | calculated -0.000019
F = 1.000000 | I = 26248 | calculated 0.000019
F = -1.000000 | I = 26249 | calculated -0.000019
F = 1.000000 | I = 26250 | calculated 0.000019
F = -1.000000 | I = 26251 | calculated -0.000019
F = 1.000000 | I = 26252 | calculated 0.000019
F = -1.000000 | I = 26253 | calculated -0.000019
F = 1.000000 | I = 26254 | calculated 0.000019
F = -1.000000 | I = 26255 | calculated -0.000019
F = 1.000000 | I = 26256 | calculated 0.000019
F = -1.000000 | I = 26257 | calculated -0.000019
F = 1.000000 | I = 26258 | calculated 0.000019
F = -1.000000 | I = 26259 | calculated -0.000019
F = 1.000000 | I = 26260 | calculated 0.000019
F = -1.000000 | I = 26261 | calculated -0.000019
F = 1.000000 | I = 26262 | calculated 0.000019
F = -1.000000 | I = 26263 | calculated -0.000019
F = 1.000000 | I = 26264 | calculated 0.000019
F = -1.000000 | I = 26265 | calculated -0.000019
F = 1.000000 | I = 26266 | calculated 0.000019
F = -1.000000 | I = 26267 | calculated -0.000019
F = 1.000000 | I = 26268 | calculated 0.000019
F = -1.000000 | I = 26269 | calculated -0.000019
F = 1.000000 | I = 26270 | calculated 0.000019
F = -1.000000 | I = 26271 | calculated -0.000019
F = 1.000000 | I = 26272 | calculated 0.000019
F = -1.000000 | I = 26273 | calculated -0.000019
F = 1.000000 | I = 26274 | calculated 0.000019
F = -1.000000 | I = 26275 | calculated -0.000019
F = 1.000000 | I = 26276 | calculated 0.000019
F = -1.000000 | I = 26277 | calculated -0.000019
F = 1.000000 | I = 26278 | calculated 0.000019
F = -1.000000 | I = 26279 | calculated -0.000019
F = 1.000000 | I = 26280 | calculated 0.000019
F = -1.000000 | I = 26281 | calculated -0.000019
F = 1.000000 | I = 26282 | calculated 0.000019
F = -1.000000 | I = 26283 | calculated -0.000019
F = 1.000000 | I = 26284 | calculated 0.000019
F = -1.000000 | I = 26285 | calculated -0.000019
F = 1.000000 | I = 26286 | calculated 0.000019
F = -1.000000 | I = 26287 | calculated -0.000019
F = 1.000000 | I = 26288 | calculated 0.000019
F = -1.000000 | I = 26289 | calculated -0.000019
F = 1.000000 | I = 26290 | calculated 0.000019
F = -1.000000 | I = 26291 | calculated -0.000019
F = 1.000000 | I = 26292 | calculated 0.000019
F = -1.000000 | I = 26293 | calculated -0.000019
F = 1.000000 | I = 26294 | calculated 0.000019
F = -1.000000 | I = 26295 | calculated -0.000019
F = 1.000000 | I = 26296 | calculated 0.000019
F = -1.000000 | I = 26297 | calculated -0.000019
F = 1.000000 | I = 26298 | calculated 0.000019
F = -1.000000 | I = 26299 | calculated -0.000019
F = 1.000000 | I = 26300 | calculated 0.000019
F = -1.000000 | I = 26301 | calculated -0.000019
F = 1.000000 | I = 26302 | calculated 0.000019
F = -1.000000 | I = 26303 | calculated -0.000019
F = 1.000000 | I = 26304 | calculated 0.000019
F = -1.000000 | I = 26305 | calculated -0.000019
F = 1.000000 | I = 26306 | calculated 0.000019
F = -1.000000 | I = 26307 | calculated -0.000019
F = 1.000000 | I = 26308 | calculated 0.000019
F = -1.000000 | I = 26309 | calculated -0.000019
F = 1.000000 | I = 26310 | calculated 0.000019
F = -1.000000 | I = 26311 | calculated -0.000019
F = 1.000000 | I = 26312 | calculated 0.000019
F = -1.000000 | I = 26313 | calculated -0.000019
F = 1.000000 | I = 26314 | calculated 0.000019
F = -1.000000 | I = 26315 | calculated -0.000019
F = 1.000000 | I = 26316 | calculated 0.000019
F = -1.000000 | I = 26317 | calculated -0.000019
F = 1.000000 | I = 26318 | calculated 0.000019
F = -1.000000 | I = 26319 | calculated -0.000019
F = 1.000000 | I = 26320 | calculated 0.000019
F = -1.000000 | I = 26321 | calculated -0.000019
F = 1.000000 | I = 26322 | calculated 0.000019
F = -1.000000 | I = 26323 | calculated -0.000019
F = 1.000000 | I = 26324 | calculated 0.000019
F = -1.000000 | I = 26325 | calculated -0.000019
F = 1.000000 | I = 26326 | calculated 0.000019
F = -1.000000 | I = 26327 | calculated -0.000019
F = 1.000000 | I = 26328 | calculated 0.000019
F = -1.000000 | I = 26329 | calculated -0.000019
F = 1.000000 | I = 26330 | calculated 0.000019
F = -1.000000 | I = 26331 | calculated -0.000019
F = 1.000000 | I = 26332 | calculated 0.000019
F = -1.000000 | I = 26333 | calculated -0.000019
F = 1.000000 | I = 26334 | calculated 0.000019
F = -1.000000 | I = 26335 | calculated -0.000019
F = 1.000000 | I = 26336 | calculated 0.000019
F = -1.000000 | I = 26337 | calculated -0.000019
F = 1.000000 | I = 26338 | calculated 0.000019
F = -1.000000 | I = 26339 | calculated -0.000019
F = 1.000000 | I = 26340 | calculated 0.000019
F = -1.000000 | I = 26341 | calculated -0.000019
F = 1.000000 | I = 26342 | calculated 0.000019
F = -1.000000 | I = 26343 | calculated -0.000019
F = 1.000000 | I = 26344 | calculated 0.000019
F = -1.000000 | I = 26345 | calculated -0.000019
F = 1.000000 | I = 26346 | calculated 0.000019
F = -1.000000 | I = 26347 | calculated -0.000019
F = 1.000000 | I = 26348 | calculated 0.000019
F = -1.000000 | I = 26349 | calculated -0.000019
F = 1.000000 | I = 26350 | calculated 0.000019
F = -1.000000 | I = 26351 | calculated -0.000019
F = 1.000000 | I = 26352 | calculated 0.000019
F = -1.000000 | I = 26353 | calculated -0.000019
F = 1.000000 | I = 26354 | calculated 0.000019
F = -1.000000 | I = 26355 | calculated -0.000019
F = 1.000000 | I = 26356 | calculated 0.000019
F = -1.000000 | I = 26357 | calculated -0.000019
F = 1.000000 | I = 26358 | calculated 0.000019
F = -1.000000 | I = 26359 | calculated -0.000019
F = 1.000000 | I = 26360 | calculated 0.000019
F = -1.000000 | I = 26361 | calculated -0.000019
F = 1.000000 | I = 26362 | calculated 0.000019
F = -1.000000 | I = 26363 | calculated -0.000019
F = 1.000000 | I = 26364 | calculated 0.000019
F = -1.000000 | I = 26365 | calculated -0.000019
F = 1.000000 | I = 26366 | calculated 0.000019
F = -1.000000 | I = 26367 | calculated -0.000019
F = -1.000000 | I = 26369 | calculated -0.000019
F = 1.000000 | I = 26370 | calculated 0.000019
F = -1.000000 | I = 26371 | calculated -0.000019
F = -1.000000 | I = 26373 | calculated -0.000019
F = 1.000000 | I = 26374 | calculated 0.000019
F = -1.000000 | I = 26375 | calculated -0.000019
F = 1.000000 | I = 26368 | calculated 0.000019
F = 1.000000 | I = 26376 | calculated 0.000019
F = -1.000000 | I = 26377 | calculated -0.000019
F = 1.000000 | I = 26372 | calculated 0.000019
F = 1.000000 | I = 26378 | calculated 0.000019
F = -1.000000 | I = 26379 | calculated -0.000019
F = 1.000000 | I = 26380 | calculated 0.000019
F = -1.000000 | I = 26381 | calculated -0.000019
F = 1.000000 | I = 26382 | calculated 0.000019
F = -1.000000 | I = 26383 | calculated -0.000019
F = 1.000000 | I = 26384 | calculated 0.000019
F = -1.000000 | I = 26385 | calculated -0.000019
F = 1.000000 | I = 26386 | calculated 0.000019
F = -1.000000 | I = 26387 | calculated -0.000019
F = 1.000000 | I = 26388 | calculated 0.000019
F = -1.000000 | I = 26389 | calculated -0.000019
F = 1.000000 | I = 26390 | calculated 0.000019
F = -1.000000 | I = 26391 | calculated -0.000019
F = 1.000000 | I = 26392 | calculated 0.000019
F = -1.000000 | I = 26393 | calculated -0.000019
F = 1.000000 | I = 26394 | calculated 0.000019
F = -1.000000 | I = 26395 | calculated -0.000019
F = 1.000000 | I = 26396 | calculated 0.000019
F = -1.000000 | I = 26397 | calculated -0.000019
F = 1.000000 | I = 26398 | calculated 0.000019
F = -1.000000 | I = 26399 | calculated -0.000019
F = 1.000000 | I = 26400 | calculated 0.000019
F = -1.000000 | I = 26401 | calculated -0.000019
F = 1.000000 | I = 26402 | calculated 0.000019
F = -1.000000 | I = 26403 | calculated -0.000019
F = 1.000000 | I = 26404 | calculated 0.000019
F = -1.000000 | I = 26405 | calculated -0.000019
F = 1.000000 | I = 26406 | calculated 0.000019
F = -1.000000 | I = 26407 | calculated -0.000019
F = 1.000000 | I = 26408 | calculated 0.000019
F = -1.000000 | I = 26409 | calculated -0.000019
F = 1.000000 | I = 26410 | calculated 0.000019
F = -1.000000 | I = 26411 | calculated -0.000019
F = 1.000000 | I = 26412 | calculated 0.000019
F = -1.000000 | I = 26413 | calculated -0.000019
F = 1.000000 | I = 26414 | calculated 0.000019
F = -1.000000 | I = 26415 | calculated -0.000019
F = 1.000000 | I = 26416 | calculated 0.000019
F = -1.000000 | I = 26417 | calculated -0.000019
F = 1.000000 | I = 26418 | calculated 0.000019
F = -1.000000 | I = 26419 | calculated -0.000019
F = 1.000000 | I = 26420 | calculated 0.000019
F = -1.000000 | I = 26421 | calculated -0.000019
F = 1.000000 | I = 26422 | calculated 0.000019
F = -1.000000 | I = 26423 | calculated -0.000019
F = 1.000000 | I = 26424 | calculated 0.000019
F = -1.000000 | I = 26425 | calculated -0.000019
F = 1.000000 | I = 26426 | calculated 0.000019
F = -1.000000 | I = 26427 | calculated -0.000019
F = 1.000000 | I = 26428 | calculated 0.000019
F = -1.000000 | I = 26429 | calculated -0.000019
F = 1.000000 | I = 26430 | calculated 0.000019
F = -1.000000 | I = 26431 | calculated -0.000019
F = 1.000000 | I = 26432 | calculated 0.000019
F = -1.000000 | I = 26433 | calculated -0.000019
F = 1.000000 | I = 26434 | calculated 0.000019
F = -1.000000 | I = 26435 | calculated -0.000019
F = 1.000000 | I = 26436 | calculated 0.000019
F = -1.000000 | I = 26437 | calculated -0.000019
F = 1.000000 | I = 26438 | calculated 0.000019
F = -1.000000 | I = 26439 | calculated -0.000019
F = 1.000000 | I = 26440 | calculated 0.000019
F = -1.000000 | I = 26441 | calculated -0.000019
F = 1.000000 | I = 26442 | calculated 0.000019
F = -1.000000 | I = 26443 | calculated -0.000019
F = 1.000000 | I = 26444 | calculated 0.000019
F = -1.000000 | I = 26445 | calculated -0.000019
F = 1.000000 | I = 26446 | calculated 0.000019
F = -1.000000 | I = 26447 | calculated -0.000019
F = 1.000000 | I = 26448 | calculated 0.000019
F = -1.000000 | I = 26449 | calculated -0.000019
F = 1.000000 | I = 26450 | calculated 0.000019
F = -1.000000 | I = 26451 | calculated -0.000019
F = 1.000000 | I = 26452 | calculated 0.000019
F = -1.000000 | I = 26453 | calculated -0.000019
F = 1.000000 | I = 26454 | calculated 0.000019
F = -1.000000 | I = 26455 | calculated -0.000019
F = 1.000000 | I = 26456 | calculated 0.000019
F = -1.000000 | I = 26457 | calculated -0.000019
F = 1.000000 | I = 26458 | calculated 0.000019
F = -1.000000 | I = 26459 | calculated -0.000019
F = 1.000000 | I = 26460 | calculated 0.000019
F = -1.000000 | I = 26461 | calculated -0.000019
F = 1.000000 | I = 26462 | calculated 0.000019
F = -1.000000 | I = 26463 | calculated -0.000019
F = 1.000000 | I = 26464 | calculated 0.000019
F = -1.000000 | I = 26465 | calculated -0.000019
F = 1.000000 | I = 26466 | calculated 0.000019
F = -1.000000 | I = 26467 | calculated -0.000019
F = 1.000000 | I = 26468 | calculated 0.000019
F = -1.000000 | I = 26469 | calculated -0.000019
F = 1.000000 | I = 26470 | calculated 0.000019
F = -1.000000 | I = 26471 | calculated -0.000019
F = 1.000000 | I = 26472 | calculated 0.000019
F = -1.000000 | I = 26473 | calculated -0.000019
F = 1.000000 | I = 26474 | calculated 0.000019
F = -1.000000 | I = 26475 | calculated -0.000019
F = 1.000000 | I = 26476 | calculated 0.000019
F = -1.000000 | I = 26477 | calculated -0.000019
F = 1.000000 | I = 26478 | calculated 0.000019
F = -1.000000 | I = 26479 | calculated -0.000019
F = 1.000000 | I = 26480 | calculated 0.000019
F = -1.000000 | I = 26481 | calculated -0.000019
F = 1.000000 | I = 26482 | calculated 0.000019
F = -1.000000 | I = 26483 | calculated -0.000019
F = 1.000000 | I = 26484 | calculated 0.000019
F = -1.000000 | I = 26485 | calculated -0.000019
F = 1.000000 | I = 26486 | calculated 0.000019
F = -1.000000 | I = 26487 | calculated -0.000019
F = 1.000000 | I = 26488 | calculated 0.000019
F = -1.000000 | I = 26489 | calculated -0.000019
F = 1.000000 | I = 26490 | calculated 0.000019
F = -1.000000 | I = 26491 | calculated -0.000019
F = 1.000000 | I = 26492 | calculated 0.000019
F = -1.000000 | I = 26493 | calculated -0.000019
F = 1.000000 | I = 26494 | calculated 0.000019
F = -1.000000 | I = 26495 | calculated -0.000019
F = 1.000000 | I = 26496 | calculated 0.000019
F = -1.000000 | I = 26497 | calculated -0.000019
F = 1.000000 | I = 26498 | calculated 0.000019
F = -1.000000 | I = 26499 | calculated -0.000019
F = 1.000000 | I = 26500 | calculated 0.000019
F = -1.000000 | I = 26501 | calculated -0.000019
F = 1.000000 | I = 26502 | calculated 0.000019
F = -1.000000 | I = 26503 | calculated -0.000019
F = 1.000000 | I = 26504 | calculated 0.000019
F = -1.000000 | I = 26505 | calculated -0.000019
F = 1.000000 | I = 26506 | calculated 0.000019
F = -1.000000 | I = 26507 | calculated -0.000019
F = 1.000000 | I = 26508 | calculated 0.000019
F = -1.000000 | I = 26509 | calculated -0.000019
F = 1.000000 | I = 26510 | calculated 0.000019
F = -1.000000 | I = 26511 | calculated -0.000019
F = 1.000000 | I = 26512 | calculated 0.000019
F = -1.000000 | I = 26513 | calculated -0.000019
F = 1.000000 | I = 26514 | calculated 0.000019
F = -1.000000 | I = 26515 | calculated -0.000019
F = 1.000000 | I = 26516 | calculated 0.000019
F = -1.000000 | I = 26517 | calculated -0.000019
F = 1.000000 | I = 26518 | calculated 0.000019
F = -1.000000 | I = 26519 | calculated -0.000019
F = 1.000000 | I = 26520 | calculated 0.000019
F = -1.000000 | I = 26521 | calculated -0.000019
F = 1.000000 | I = 26522 | calculated 0.000019
F = -1.000000 | I = 26523 | calculated -0.000019
F = 1.000000 | I = 26524 | calculated 0.000019
F = -1.000000 | I = 26525 | calculated -0.000019
F = 1.000000 | I = 26526 | calculated 0.000019
F = -1.000000 | I = 26527 | calculated -0.000019
F = 1.000000 | I = 26528 | calculated 0.000019
F = -1.000000 | I = 26529 | calculated -0.000019
F = 1.000000 | I = 26530 | calculated 0.000019
F = -1.000000 | I = 26531 | calculated -0.000019
F = 1.000000 | I = 26532 | calculated 0.000019
F = -1.000000 | I = 26533 | calculated -0.000019
F = 1.000000 | I = 26534 | calculated 0.000019
F = -1.000000 | I = 26535 | calculated -0.000019
F = 1.000000 | I = 26536 | calculated 0.000019
F = -1.000000 | I = 26537 | calculated -0.000019
F = 1.000000 | I = 26538 | calculated 0.000019
F = -1.000000 | I = 26539 | calculated -0.000019
F = 1.000000 | I = 26540 | calculated 0.000019
F = -1.000000 | I = 26541 | calculated -0.000019
F = 1.000000 | I = 26542 | calculated 0.000019
F = -1.000000 | I = 26543 | calculated -0.000019
F = 1.000000 | I = 26544 | calculated 0.000019
F = -1.000000 | I = 26545 | calculated -0.000019
F = 1.000000 | I = 26546 | calculated 0.000019
F = -1.000000 | I = 26547 | calculated -0.000019
F = 1.000000 | I = 26548 | calculated 0.000019
F = -1.000000 | I = 26549 | calculated -0.000019
F = 1.000000 | I = 26550 | calculated 0.000019
F = -1.000000 | I = 26551 | calculated -0.000019
F = 1.000000 | I = 26552 | calculated 0.000019
F = -1.000000 | I = 26553 | calculated -0.000019
F = 1.000000 | I = 26554 | calculated 0.000019
F = -1.000000 | I = 26555 | calculated -0.000019
F = 1.000000 | I = 26556 | calculated 0.000019
F = -1.000000 | I = 26557 | calculated -0.000019
F = 1.000000 | I = 26558 | calculated 0.000019
F = -1.000000 | I = 26559 | calculated -0.000019
F = 1.000000 | I = 26560 | calculated 0.000019
F = -1.000000 | I = 26561 | calculated -0.000019
F = 1.000000 | I = 26562 | calculated 0.000019
F = -1.000000 | I = 26563 | calculated -0.000019
F = 1.000000 | I = 26564 | calculated 0.000019
F = -1.000000 | I = 26565 | calculated -0.000019
F = 1.000000 | I = 26566 | calculated 0.000019
F = -1.000000 | I = 26567 | calculated -0.000019
F = 1.000000 | I = 26568 | calculated 0.000019
F = -1.000000 | I = 26569 | calculated -0.000019
F = 1.000000 | I = 26570 | calculated 0.000019
F = -1.000000 | I = 26571 | calculated -0.000019
F = 1.000000 | I = 26572 | calculated 0.000019
F = -1.000000 | I = 26573 | calculated -0.000019
F = 1.000000 | I = 26574 | calculated 0.000019
F = 1.000000 | I = 26576 | calculated 0.000019
F = -1.000000 | I = 26577 | calculated -0.000019
F = 1.000000 | I = 26578 | calculated 0.000019
F = -1.000000 | I = 26579 | calculated -0.000019
F = -1.000000 | I = 26575 | calculated -0.000019
F = 1.000000 | I = 26580 | calculated 0.000019
F = -1.000000 | I = 26581 | calculated -0.000019
F = 1.000000 | I = 26582 | calculated 0.000019
F = -1.000000 | I = 26583 | calculated -0.000019
F = 1.000000 | I = 26584 | calculated 0.000019
F = -1.000000 | I = 26585 | calculated -0.000019
F = 1.000000 | I = 26586 | calculated 0.000019
F = -1.000000 | I = 26587 | calculated -0.000019
F = 1.000000 | I = 26588 | calculated 0.000019
F = -1.000000 | I = 26589 | calculated -0.000019
F = 1.000000 | I = 26590 | calculated 0.000019
F = -1.000000 | I = 26591 | calculated -0.000019
F = 1.000000 | I = 26592 | calculated 0.000019
F = -1.000000 | I = 26593 | calculated -0.000019
F = 1.000000 | I = 26594 | calculated 0.000019
F = -1.000000 | I = 26595 | calculated -0.000019
F = 1.000000 | I = 26596 | calculated 0.000019
F = -1.000000 | I = 26597 | calculated -0.000019
F = 1.000000 | I = 26598 | calculated 0.000019
F = -1.000000 | I = 26599 | calculated -0.000019
F = 1.000000 | I = 26600 | calculated 0.000019
F = 1.000000 | I = 26602 | calculated 0.000019
F = -1.000000 | I = 26603 | calculated -0.000019
F = -1.000000 | I = 26601 | calculated -0.000019
F = 1.000000 | I = 26604 | calculated 0.000019
F = -1.000000 | I = 26605 | calculated -0.000019
F = 1.000000 | I = 26606 | calculated 0.000019
F = -1.000000 | I = 26607 | calculated -0.000019
F = 1.000000 | I = 26608 | calculated 0.000019
F = -1.000000 | I = 26609 | calculated -0.000019
F = 1.000000 | I = 26610 | calculated 0.000019
F = -1.000000 | I = 26611 | calculated -0.000019
F = 1.000000 | I = 26612 | calculated 0.000019
F = -1.000000 | I = 26613 | calculated -0.000019
F = 1.000000 | I = 26614 | calculated 0.000019
F = -1.000000 | I = 26615 | calculated -0.000019
F = 1.000000 | I = 26616 | calculated 0.000019
F = -1.000000 | I = 26617 | calculated -0.000019
F = 1.000000 | I = 26618 | calculated 0.000019
F = -1.000000 | I = 26619 | calculated -0.000019
F = 1.000000 | I = 26620 | calculated 0.000019
F = -1.000000 | I = 26621 | calculated -0.000019
F = 1.000000 | I = 26622 | calculated 0.000019
F = -1.000000 | I = 26623 | calculated -0.000019
F = 1.000000 | I = 26624 | calculated 0.000019
F = -1.000000 | I = 26625 | calculated -0.000019
F = 1.000000 | I = 26626 | calculated 0.000019
F = -1.000000 | I = 26627 | calculated -0.000019
F = 1.000000 | I = 26628 | calculated 0.000019
F = -1.000000 | I = 26629 | calculated -0.000019
F = 1.000000 | I = 26630 | calculated 0.000019
F = -1.000000 | I = 26631 | calculated -0.000019
F = 1.000000 | I = 26632 | calculated 0.000019
F = -1.000000 | I = 26633 | calculated -0.000019
F = 1.000000 | I = 26634 | calculated 0.000019
F = -1.000000 | I = 26635 | calculated -0.000019
F = 1.000000 | I = 26636 | calculated 0.000019
F = -1.000000 | I = 26637 | calculated -0.000019
F = 1.000000 | I = 26638 | calculated 0.000019
F = -1.000000 | I = 26639 | calculated -0.000019
F = 1.000000 | I = 26640 | calculated 0.000019
F = -1.000000 | I = 26641 | calculated -0.000019
F = 1.000000 | I = 26642 | calculated 0.000019
F = -1.000000 | I = 26643 | calculated -0.000019
F = 1.000000 | I = 26644 | calculated 0.000019
F = -1.000000 | I = 26645 | calculated -0.000019
F = 1.000000 | I = 26646 | calculated 0.000019
F = -1.000000 | I = 26647 | calculated -0.000019
F = 1.000000 | I = 26648 | calculated 0.000019
F = -1.000000 | I = 26649 | calculated -0.000019
F = 1.000000 | I = 26650 | calculated 0.000019
F = -1.000000 | I = 26651 | calculated -0.000019
F = 1.000000 | I = 26652 | calculated 0.000019
F = -1.000000 | I = 26653 | calculated -0.000019
F = 1.000000 | I = 26654 | calculated 0.000019
F = -1.000000 | I = 26655 | calculated -0.000019
F = 1.000000 | I = 26656 | calculated 0.000019
F = -1.000000 | I = 26657 | calculated -0.000019
F = 1.000000 | I = 26658 | calculated 0.000019
